"payment_id","subscription_id","payment_date","amount_usd","method"
3804,993,2024-01-28 00:00:00.000,10.00,paypal
3805,993,2024-02-27 00:00:00.000,10.00,apple_pay
3806,993,2024-03-28 00:00:00.000,10.00,paypal
3807,993,2024-04-27 00:00:00.000,10.00,paypal
3808,993,2024-05-27 00:00:00.000,10.00,card
3809,993,2024-06-26 00:00:00.000,10.00,card
3810,993,2024-07-26 00:00:00.000,10.00,google_pay
3811,993,2024-08-25 00:00:00.000,10.00,card
3812,993,2024-09-24 00:00:00.000,10.00,card
3813,993,2024-10-24 00:00:00.000,10.00,card
3814,993,2024-11-23 00:00:00.000,10.00,card
3815,993,2024-12-23 00:00:00.000,10.00,paypal
3816,993,2025-01-22 00:00:00.000,10.00,apple_pay
3817,993,2025-02-21 00:00:00.000,10.00,paypal
3818,993,2025-03-23 00:00:00.000,10.00,apple_pay
3819,993,2025-04-22 00:00:00.000,10.00,card
3820,993,2025-05-22 00:00:00.000,10.00,card
3821,993,2025-06-21 00:00:00.000,10.00,paypal
3822,993,2025-07-21 00:00:00.000,10.00,card
3823,993,2025-08-20 00:00:00.000,10.00,google_pay
3824,996,2025-06-09 00:00:00.000,10.00,card
3825,996,2025-07-09 00:00:00.000,10.00,apple_pay
3826,996,2025-08-08 00:00:00.000,10.00,card
3827,996,2025-09-07 00:00:00.000,10.00,card
3828,999,2025-08-08 00:00:00.000,10.00,card
3829,999,2025-09-07 00:00:00.000,10.00,card
3830,1004,2025-08-05 00:00:00.000,100.00,card
3831,1008,2025-03-22 00:00:00.000,100.00,card
3832,1009,2023-04-05 00:00:00.000,10.00,card
3833,1009,2023-05-05 00:00:00.000,10.00,card
3834,1009,2023-06-04 00:00:00.000,10.00,card
3835,1009,2023-07-04 00:00:00.000,10.00,card
3836,1009,2023-08-03 00:00:00.000,10.00,apple_pay
3837,1009,2023-09-02 00:00:00.000,10.00,paypal
3838,1009,2023-10-02 00:00:00.000,10.00,paypal
3839,1010,2025-06-24 00:00:00.000,10.00,card
3840,1010,2025-07-24 00:00:00.000,10.00,apple_pay
3841,1010,2025-08-23 00:00:00.000,10.00,card
3842,1011,2022-11-14 00:00:00.000,10.00,apple_pay
3843,1011,2022-12-14 00:00:00.000,10.00,card
3844,1011,2023-01-13 00:00:00.000,10.00,card
3845,1011,2023-02-12 00:00:00.000,10.00,paypal
3846,1011,2023-03-14 00:00:00.000,10.00,card
3847,1011,2023-04-13 00:00:00.000,10.00,google_pay
3848,1011,2023-05-13 00:00:00.000,10.00,card
3849,1011,2023-06-12 00:00:00.000,10.00,card
3850,1011,2023-07-12 00:00:00.000,10.00,card
3851,1011,2023-08-11 00:00:00.000,10.00,card
3852,1011,2023-09-10 00:00:00.000,10.00,card
3853,1011,2023-10-10 00:00:00.000,10.00,card
3854,1011,2023-11-09 00:00:00.000,10.00,paypal
3855,1011,2023-12-09 00:00:00.000,10.00,card
3856,1011,2024-01-08 00:00:00.000,10.00,google_pay
3857,1011,2024-02-07 00:00:00.000,10.00,card
3858,1011,2024-03-08 00:00:00.000,10.00,card
3859,1011,2024-04-07 00:00:00.000,10.00,card
3860,1011,2024-05-07 00:00:00.000,10.00,paypal
3861,1011,2024-06-06 00:00:00.000,10.00,card
3862,1011,2024-07-06 00:00:00.000,10.00,card
3863,1011,2024-08-05 00:00:00.000,10.00,card
3864,1011,2024-09-04 00:00:00.000,10.00,card
3865,1011,2024-10-04 00:00:00.000,10.00,card
3866,1011,2024-11-03 00:00:00.000,10.00,card
3867,1011,2024-12-03 00:00:00.000,10.00,card
3868,1011,2025-01-02 00:00:00.000,10.00,card
3869,1011,2025-02-01 00:00:00.000,10.00,card
3870,1011,2025-03-03 00:00:00.000,10.00,card
3871,1011,2025-04-02 00:00:00.000,10.00,paypal
3872,1011,2025-05-02 00:00:00.000,10.00,card
3873,1011,2025-06-01 00:00:00.000,10.00,card
3874,1011,2025-07-01 00:00:00.000,10.00,card
3875,1011,2025-07-31 00:00:00.000,10.00,card
3876,1011,2025-08-30 00:00:00.000,10.00,paypal
3877,1014,2025-07-14 00:00:00.000,100.00,apple_pay
3878,1022,2022-11-25 00:00:00.000,10.00,google_pay
3879,1022,2022-12-25 00:00:00.000,10.00,apple_pay
3880,1022,2023-01-24 00:00:00.000,10.00,card
3881,1022,2023-02-23 00:00:00.000,10.00,card
3882,1022,2023-03-25 00:00:00.000,10.00,apple_pay
3883,1022,2023-04-24 00:00:00.000,10.00,card
3884,1022,2023-05-24 00:00:00.000,10.00,card
3885,1022,2023-06-23 00:00:00.000,10.00,card
3886,1022,2023-07-23 00:00:00.000,10.00,paypal
3887,1022,2023-08-22 00:00:00.000,10.00,google_pay
3888,1022,2023-09-21 00:00:00.000,10.00,card
3889,1022,2023-10-21 00:00:00.000,10.00,paypal
3890,1022,2023-11-20 00:00:00.000,10.00,paypal
3891,1022,2023-12-20 00:00:00.000,10.00,apple_pay
3892,1022,2024-01-19 00:00:00.000,10.00,google_pay
3893,1022,2024-02-18 00:00:00.000,10.00,card
3894,1022,2024-03-19 00:00:00.000,10.00,paypal
3895,1022,2024-04-18 00:00:00.000,10.00,google_pay
3896,1022,2024-05-18 00:00:00.000,10.00,card
3897,1022,2024-06-17 00:00:00.000,10.00,paypal
3898,1022,2024-07-17 00:00:00.000,10.00,card
3899,1022,2024-08-16 00:00:00.000,10.00,paypal
3900,1022,2024-09-15 00:00:00.000,10.00,card
3901,1022,2024-10-15 00:00:00.000,10.00,paypal
3902,1022,2024-11-14 00:00:00.000,10.00,apple_pay
3903,1022,2024-12-14 00:00:00.000,10.00,google_pay
3904,1022,2025-01-13 00:00:00.000,10.00,paypal
3905,1022,2025-02-12 00:00:00.000,10.00,card
3906,1022,2025-03-14 00:00:00.000,10.00,paypal
3907,1022,2025-04-13 00:00:00.000,10.00,card
3908,1022,2025-05-13 00:00:00.000,10.00,card
3909,1022,2025-06-12 00:00:00.000,10.00,card
3910,1022,2025-07-12 00:00:00.000,10.00,google_pay
3911,1022,2025-08-11 00:00:00.000,10.00,google_pay
3912,1022,2025-09-10 00:00:00.000,10.00,card
3913,1023,2025-07-19 00:00:00.000,10.00,card
3914,1023,2025-08-18 00:00:00.000,10.00,paypal
3915,1023,2025-09-17 00:00:00.000,10.00,card
3916,1024,2022-06-29 00:00:00.000,100.00,card
3917,1026,2025-04-19 00:00:00.000,10.00,card
3918,1026,2025-05-19 00:00:00.000,10.00,paypal
3919,1026,2025-06-18 00:00:00.000,10.00,card
3920,1026,2025-07-18 00:00:00.000,10.00,paypal
3921,1026,2025-08-17 00:00:00.000,10.00,card
3922,1026,2025-09-16 00:00:00.000,10.00,card
3923,1027,2023-03-11 00:00:00.000,10.00,card
3924,1027,2023-04-10 00:00:00.000,10.00,paypal
3925,1027,2023-05-10 00:00:00.000,10.00,google_pay
3926,1027,2023-06-09 00:00:00.000,10.00,google_pay
3927,1027,2023-07-09 00:00:00.000,10.00,card
3928,1027,2023-08-08 00:00:00.000,10.00,card
3929,1027,2023-09-07 00:00:00.000,10.00,card
3930,1027,2023-10-07 00:00:00.000,10.00,paypal
3931,1027,2023-11-06 00:00:00.000,10.00,apple_pay
3932,1027,2023-12-06 00:00:00.000,10.00,apple_pay
3933,1027,2024-01-05 00:00:00.000,10.00,card
3934,1027,2024-02-04 00:00:00.000,10.00,paypal
3935,1027,2024-03-05 00:00:00.000,10.00,card
3936,1027,2024-04-04 00:00:00.000,10.00,google_pay
3937,1027,2024-05-04 00:00:00.000,10.00,paypal
3938,1027,2024-06-03 00:00:00.000,10.00,card
3939,1027,2024-07-03 00:00:00.000,10.00,card
3940,1027,2024-08-02 00:00:00.000,10.00,card
3941,1027,2024-09-01 00:00:00.000,10.00,google_pay
3942,1027,2024-10-01 00:00:00.000,10.00,card
3943,1027,2024-10-31 00:00:00.000,10.00,paypal
3944,1027,2024-11-30 00:00:00.000,10.00,google_pay
3945,1027,2024-12-30 00:00:00.000,10.00,card
3946,1027,2025-01-29 00:00:00.000,10.00,apple_pay
3947,1027,2025-02-28 00:00:00.000,10.00,card
3948,1027,2025-03-30 00:00:00.000,10.00,apple_pay
3949,1027,2025-04-29 00:00:00.000,10.00,card
3950,1027,2025-05-29 00:00:00.000,10.00,card
3951,1027,2025-06-28 00:00:00.000,10.00,paypal
3952,1027,2025-07-28 00:00:00.000,10.00,paypal
3953,1027,2025-08-27 00:00:00.000,10.00,card
3954,1034,2024-06-09 00:00:00.000,10.00,google_pay
3955,1034,2024-07-09 00:00:00.000,10.00,card
3956,1034,2024-08-08 00:00:00.000,10.00,card
3957,1034,2024-09-07 00:00:00.000,10.00,card
3958,1034,2024-10-07 00:00:00.000,10.00,card
3959,1034,2024-11-06 00:00:00.000,10.00,card
3960,1034,2024-12-06 00:00:00.000,10.00,card
3961,1034,2025-01-05 00:00:00.000,10.00,card
3962,1034,2025-02-04 00:00:00.000,10.00,google_pay
3963,1034,2025-03-06 00:00:00.000,10.00,card
3964,1034,2025-04-05 00:00:00.000,10.00,card
3965,1034,2025-05-05 00:00:00.000,10.00,card
3966,1034,2025-06-04 00:00:00.000,10.00,card
3967,1034,2025-07-04 00:00:00.000,10.00,card
3968,1034,2025-08-03 00:00:00.000,10.00,card
3969,1034,2025-09-02 00:00:00.000,10.00,paypal
3970,1044,2024-06-17 00:00:00.000,10.00,card
3971,1044,2024-07-17 00:00:00.000,10.00,card
3972,1044,2024-08-16 00:00:00.000,10.00,card
3973,1044,2024-09-15 00:00:00.000,10.00,google_pay
3974,1044,2024-10-15 00:00:00.000,10.00,card
3975,1044,2024-11-14 00:00:00.000,10.00,card
3976,1044,2024-12-14 00:00:00.000,10.00,google_pay
3977,1044,2025-01-13 00:00:00.000,10.00,card
3978,1044,2025-02-12 00:00:00.000,10.00,paypal
3979,1044,2025-03-14 00:00:00.000,10.00,card
3980,1044,2025-04-13 00:00:00.000,10.00,google_pay
3981,1044,2025-05-13 00:00:00.000,10.00,card
3982,1044,2025-06-12 00:00:00.000,10.00,card
3983,1044,2025-07-12 00:00:00.000,10.00,card
3984,1044,2025-08-11 00:00:00.000,10.00,apple_pay
3985,1044,2025-09-10 00:00:00.000,10.00,card
3986,1045,2023-01-18 00:00:00.000,10.00,google_pay
3987,1045,2023-02-17 00:00:00.000,10.00,card
3988,1045,2023-03-19 00:00:00.000,10.00,google_pay
3989,1045,2023-04-18 00:00:00.000,10.00,apple_pay
3990,1045,2023-05-18 00:00:00.000,10.00,paypal
3991,1045,2023-06-17 00:00:00.000,10.00,paypal
3992,1045,2023-07-17 00:00:00.000,10.00,paypal
3993,1045,2023-08-16 00:00:00.000,10.00,paypal
3994,1045,2023-09-15 00:00:00.000,10.00,apple_pay
3995,1045,2023-10-15 00:00:00.000,10.00,google_pay
3996,1046,2022-03-18 00:00:00.000,10.00,google_pay
3997,1046,2022-04-17 00:00:00.000,10.00,google_pay
3998,1046,2022-05-17 00:00:00.000,10.00,card
3999,1046,2022-06-16 00:00:00.000,10.00,apple_pay
4000,1046,2022-07-16 00:00:00.000,10.00,apple_pay
4001,1046,2022-08-15 00:00:00.000,10.00,paypal
4002,1046,2022-09-14 00:00:00.000,10.00,google_pay
4003,1046,2022-10-14 00:00:00.000,10.00,card
4004,1046,2022-11-13 00:00:00.000,10.00,apple_pay
4005,1046,2022-12-13 00:00:00.000,10.00,google_pay
4006,1046,2023-01-12 00:00:00.000,10.00,google_pay
4007,1046,2023-02-11 00:00:00.000,10.00,google_pay
4008,1046,2023-03-13 00:00:00.000,10.00,apple_pay
4009,1046,2023-04-12 00:00:00.000,10.00,card
4010,1046,2023-05-12 00:00:00.000,10.00,card
4011,1046,2023-06-11 00:00:00.000,10.00,paypal
4012,1046,2023-07-11 00:00:00.000,10.00,card
4013,1046,2023-08-10 00:00:00.000,10.00,card
4014,1046,2023-09-09 00:00:00.000,10.00,google_pay
4015,1046,2023-10-09 00:00:00.000,10.00,google_pay
4016,1046,2023-11-08 00:00:00.000,10.00,apple_pay
4017,1046,2023-12-08 00:00:00.000,10.00,card
4018,1046,2024-01-07 00:00:00.000,10.00,apple_pay
4019,1046,2024-02-06 00:00:00.000,10.00,card
4020,1046,2024-03-07 00:00:00.000,10.00,apple_pay
4021,1046,2024-04-06 00:00:00.000,10.00,apple_pay
4022,1046,2024-05-06 00:00:00.000,10.00,paypal
4023,1046,2024-06-05 00:00:00.000,10.00,paypal
4024,1046,2024-07-05 00:00:00.000,10.00,google_pay
4025,1046,2024-08-04 00:00:00.000,10.00,google_pay
4026,1046,2024-09-03 00:00:00.000,10.00,card
4027,1046,2024-10-03 00:00:00.000,10.00,paypal
4028,1046,2024-11-02 00:00:00.000,10.00,card
4029,1046,2024-12-02 00:00:00.000,10.00,apple_pay
4030,1046,2025-01-01 00:00:00.000,10.00,card
4031,1046,2025-01-31 00:00:00.000,10.00,card
4032,1046,2025-03-02 00:00:00.000,10.00,google_pay
4033,1046,2025-04-01 00:00:00.000,10.00,card
4034,1046,2025-05-01 00:00:00.000,10.00,card
4035,1046,2025-05-31 00:00:00.000,10.00,paypal
4036,1046,2025-06-30 00:00:00.000,10.00,card
4037,1046,2025-07-30 00:00:00.000,10.00,google_pay
4038,1046,2025-08-29 00:00:00.000,10.00,card
4039,1049,2023-05-09 00:00:00.000,100.00,google_pay
4040,1049,2024-05-08 00:00:00.000,100.00,paypal
4041,1049,2025-05-08 00:00:00.000,100.00,card
4042,1052,2024-02-11 00:00:00.000,10.00,card
4043,1052,2024-03-12 00:00:00.000,10.00,card
4044,1052,2024-04-11 00:00:00.000,10.00,paypal
4045,1052,2024-05-11 00:00:00.000,10.00,card
4046,1052,2024-06-10 00:00:00.000,10.00,card
4047,1052,2024-07-10 00:00:00.000,10.00,paypal
4048,1052,2024-08-09 00:00:00.000,10.00,google_pay
4049,1052,2024-09-08 00:00:00.000,10.00,paypal
4050,1052,2024-10-08 00:00:00.000,10.00,apple_pay
4051,1052,2024-11-07 00:00:00.000,10.00,card
4052,1052,2024-12-07 00:00:00.000,10.00,card
4053,1052,2025-01-06 00:00:00.000,10.00,paypal
4054,1052,2025-02-05 00:00:00.000,10.00,card
4055,1052,2025-03-07 00:00:00.000,10.00,card
4056,1052,2025-04-06 00:00:00.000,10.00,card
4057,1052,2025-05-06 00:00:00.000,10.00,card
4058,1052,2025-06-05 00:00:00.000,10.00,card
4059,1052,2025-07-05 00:00:00.000,10.00,card
4060,1052,2025-08-04 00:00:00.000,10.00,card
4061,1052,2025-09-03 00:00:00.000,10.00,paypal
4062,1055,2022-10-10 00:00:00.000,10.00,google_pay
4063,1055,2022-11-09 00:00:00.000,10.00,card
4064,1055,2022-12-09 00:00:00.000,10.00,apple_pay
4065,1055,2023-01-08 00:00:00.000,10.00,card
4066,1055,2023-02-07 00:00:00.000,10.00,apple_pay
4067,1055,2023-03-09 00:00:00.000,10.00,card
4068,1055,2023-04-08 00:00:00.000,10.00,google_pay
4069,1055,2023-05-08 00:00:00.000,10.00,google_pay
4070,1055,2023-06-07 00:00:00.000,10.00,card
4071,1055,2023-07-07 00:00:00.000,10.00,card
4072,1055,2023-08-06 00:00:00.000,10.00,google_pay
4073,1055,2023-09-05 00:00:00.000,10.00,google_pay
4074,1055,2023-10-05 00:00:00.000,10.00,card
4075,1055,2023-11-04 00:00:00.000,10.00,card
4076,1055,2023-12-04 00:00:00.000,10.00,card
4077,1055,2024-01-03 00:00:00.000,10.00,card
4078,1055,2024-02-02 00:00:00.000,10.00,card
4079,1055,2024-03-03 00:00:00.000,10.00,card
4080,1055,2024-04-02 00:00:00.000,10.00,google_pay
4081,1055,2024-05-02 00:00:00.000,10.00,google_pay
4082,1055,2024-06-01 00:00:00.000,10.00,card
4083,1055,2024-07-01 00:00:00.000,10.00,google_pay
4084,1055,2024-07-31 00:00:00.000,10.00,card
4085,1055,2024-08-30 00:00:00.000,10.00,apple_pay
4086,1055,2024-09-29 00:00:00.000,10.00,card
4087,1055,2024-10-29 00:00:00.000,10.00,card
4088,1055,2024-11-28 00:00:00.000,10.00,apple_pay
4089,1055,2024-12-28 00:00:00.000,10.00,card
4090,1055,2025-01-27 00:00:00.000,10.00,google_pay
4091,1055,2025-02-26 00:00:00.000,10.00,card
4092,1055,2025-03-28 00:00:00.000,10.00,google_pay
4093,1055,2025-04-27 00:00:00.000,10.00,card
4094,1055,2025-05-27 00:00:00.000,10.00,google_pay
4095,1055,2025-06-26 00:00:00.000,10.00,apple_pay
4096,1055,2025-07-26 00:00:00.000,10.00,card
4097,1055,2025-08-25 00:00:00.000,10.00,card
4098,1061,2025-09-13 00:00:00.000,10.00,paypal
4099,1077,2025-07-12 00:00:00.000,10.00,card
4100,1077,2025-08-11 00:00:00.000,10.00,google_pay
4101,1077,2025-09-10 00:00:00.000,10.00,google_pay
4102,1079,2022-08-13 00:00:00.000,10.00,apple_pay
4103,1079,2022-09-12 00:00:00.000,10.00,card
4104,1079,2022-10-12 00:00:00.000,10.00,card
4105,1079,2022-11-11 00:00:00.000,10.00,card
4106,1079,2022-12-11 00:00:00.000,10.00,google_pay
4107,1079,2023-01-10 00:00:00.000,10.00,card
4108,1079,2023-02-09 00:00:00.000,10.00,card
4109,1079,2023-03-11 00:00:00.000,10.00,google_pay
4110,1079,2023-04-10 00:00:00.000,10.00,google_pay
4111,1079,2023-05-10 00:00:00.000,10.00,card
4112,1079,2023-06-09 00:00:00.000,10.00,card
4113,1079,2023-07-09 00:00:00.000,10.00,paypal
4114,1079,2023-08-08 00:00:00.000,10.00,paypal
4115,1079,2023-09-07 00:00:00.000,10.00,paypal
4116,1079,2023-10-07 00:00:00.000,10.00,google_pay
4117,1079,2023-11-06 00:00:00.000,10.00,card
4118,1079,2023-12-06 00:00:00.000,10.00,apple_pay
4119,1079,2024-01-05 00:00:00.000,10.00,apple_pay
4120,1079,2024-02-04 00:00:00.000,10.00,google_pay
4121,1079,2024-03-05 00:00:00.000,10.00,paypal
4122,1079,2024-04-04 00:00:00.000,10.00,card
4123,1079,2024-05-04 00:00:00.000,10.00,google_pay
4124,1079,2024-06-03 00:00:00.000,10.00,card
4125,1079,2024-07-03 00:00:00.000,10.00,paypal
4126,1079,2024-08-02 00:00:00.000,10.00,card
4127,1079,2024-09-01 00:00:00.000,10.00,card
4128,1079,2024-10-01 00:00:00.000,10.00,paypal
4129,1079,2024-10-31 00:00:00.000,10.00,google_pay
4130,1079,2024-11-30 00:00:00.000,10.00,google_pay
4131,1079,2024-12-30 00:00:00.000,10.00,card
4132,1079,2025-01-29 00:00:00.000,10.00,card
4133,1079,2025-02-28 00:00:00.000,10.00,card
4134,1079,2025-03-30 00:00:00.000,10.00,apple_pay
4135,1079,2025-04-29 00:00:00.000,10.00,card
4136,1079,2025-05-29 00:00:00.000,10.00,apple_pay
4137,1079,2025-06-28 00:00:00.000,10.00,card
4138,1079,2025-07-28 00:00:00.000,10.00,paypal
4139,1079,2025-08-27 00:00:00.000,10.00,card
4140,1089,2023-03-25 00:00:00.000,10.00,card
4141,1089,2023-04-24 00:00:00.000,10.00,card
4142,1089,2023-05-24 00:00:00.000,10.00,google_pay
4143,1089,2023-06-23 00:00:00.000,10.00,card
4144,1090,2022-04-23 00:00:00.000,10.00,paypal
4145,1090,2022-05-23 00:00:00.000,10.00,card
4146,1090,2022-06-22 00:00:00.000,10.00,paypal
4147,1090,2022-07-22 00:00:00.000,10.00,card
4148,1090,2022-08-21 00:00:00.000,10.00,card
4149,1090,2022-09-20 00:00:00.000,10.00,apple_pay
4150,1090,2022-10-20 00:00:00.000,10.00,card
4151,1090,2022-11-19 00:00:00.000,10.00,card
4152,1090,2022-12-19 00:00:00.000,10.00,card
4153,1090,2023-01-18 00:00:00.000,10.00,paypal
4154,1090,2023-02-17 00:00:00.000,10.00,card
4155,1090,2023-03-19 00:00:00.000,10.00,google_pay
4156,1090,2023-04-18 00:00:00.000,10.00,apple_pay
4157,1090,2023-05-18 00:00:00.000,10.00,apple_pay
4158,1090,2023-06-17 00:00:00.000,10.00,apple_pay
4159,1090,2023-07-17 00:00:00.000,10.00,card
4160,1090,2023-08-16 00:00:00.000,10.00,apple_pay
4161,1090,2023-09-15 00:00:00.000,10.00,apple_pay
4162,1090,2023-10-15 00:00:00.000,10.00,card
4163,1090,2023-11-14 00:00:00.000,10.00,apple_pay
4164,1090,2023-12-14 00:00:00.000,10.00,card
4165,1090,2024-01-13 00:00:00.000,10.00,apple_pay
4166,1090,2024-02-12 00:00:00.000,10.00,card
4167,1090,2024-03-13 00:00:00.000,10.00,google_pay
4168,1090,2024-04-12 00:00:00.000,10.00,google_pay
4169,1090,2024-05-12 00:00:00.000,10.00,google_pay
4170,1090,2024-06-11 00:00:00.000,10.00,paypal
4171,1090,2024-07-11 00:00:00.000,10.00,card
4172,1090,2024-08-10 00:00:00.000,10.00,card
4173,1090,2024-09-09 00:00:00.000,10.00,paypal
4174,1090,2024-10-09 00:00:00.000,10.00,card
4175,1090,2024-11-08 00:00:00.000,10.00,paypal
4176,1090,2024-12-08 00:00:00.000,10.00,card
4177,1090,2025-01-07 00:00:00.000,10.00,google_pay
4178,1090,2025-02-06 00:00:00.000,10.00,paypal
4179,1090,2025-03-08 00:00:00.000,10.00,apple_pay
4180,1090,2025-04-07 00:00:00.000,10.00,google_pay
4181,1090,2025-05-07 00:00:00.000,10.00,card
4182,1090,2025-06-06 00:00:00.000,10.00,card
4183,1090,2025-07-06 00:00:00.000,10.00,paypal
4184,1090,2025-08-05 00:00:00.000,10.00,card
4185,1090,2025-09-04 00:00:00.000,10.00,paypal
4186,1092,2023-08-03 00:00:00.000,10.00,card
4187,1092,2023-09-02 00:00:00.000,10.00,card
4188,1092,2023-10-02 00:00:00.000,10.00,apple_pay
4189,1092,2023-11-01 00:00:00.000,10.00,google_pay
4190,1092,2023-12-01 00:00:00.000,10.00,paypal
4191,1092,2023-12-31 00:00:00.000,10.00,google_pay
4192,1092,2024-01-30 00:00:00.000,10.00,paypal
4193,1092,2024-02-29 00:00:00.000,10.00,paypal
4194,1092,2024-03-30 00:00:00.000,10.00,card
4195,1092,2024-04-29 00:00:00.000,10.00,google_pay
4196,1092,2024-05-29 00:00:00.000,10.00,card
4197,1092,2024-06-28 00:00:00.000,10.00,apple_pay
4198,1092,2024-07-28 00:00:00.000,10.00,card
4199,1092,2024-08-27 00:00:00.000,10.00,card
4200,1092,2024-09-26 00:00:00.000,10.00,paypal
4201,1092,2024-10-26 00:00:00.000,10.00,google_pay
4202,1092,2024-11-25 00:00:00.000,10.00,paypal
4203,1092,2024-12-25 00:00:00.000,10.00,card
4204,1092,2025-01-24 00:00:00.000,10.00,card
4205,1092,2025-02-23 00:00:00.000,10.00,apple_pay
4206,1092,2025-03-25 00:00:00.000,10.00,google_pay
4207,1092,2025-04-24 00:00:00.000,10.00,card
4208,1092,2025-05-24 00:00:00.000,10.00,paypal
4209,1092,2025-06-23 00:00:00.000,10.00,paypal
4210,1092,2025-07-23 00:00:00.000,10.00,paypal
4211,1092,2025-08-22 00:00:00.000,10.00,card
4212,1093,2024-04-05 00:00:00.000,10.00,card
4213,1093,2024-05-05 00:00:00.000,10.00,card
4214,1093,2024-06-04 00:00:00.000,10.00,apple_pay
4215,1093,2024-07-04 00:00:00.000,10.00,paypal
4216,1093,2024-08-03 00:00:00.000,10.00,google_pay
4217,1093,2024-09-02 00:00:00.000,10.00,card
4218,1093,2024-10-02 00:00:00.000,10.00,google_pay
4219,1093,2024-11-01 00:00:00.000,10.00,card
4220,1093,2024-12-01 00:00:00.000,10.00,google_pay
4221,1093,2024-12-31 00:00:00.000,10.00,card
4222,1093,2025-01-30 00:00:00.000,10.00,google_pay
4223,1093,2025-03-01 00:00:00.000,10.00,card
4224,1093,2025-03-31 00:00:00.000,10.00,card
4225,1093,2025-04-30 00:00:00.000,10.00,card
4226,1093,2025-05-30 00:00:00.000,10.00,apple_pay
4227,1093,2025-06-29 00:00:00.000,10.00,card
4228,1093,2025-07-29 00:00:00.000,10.00,card
4229,1093,2025-08-28 00:00:00.000,10.00,google_pay
4230,1094,2024-08-11 00:00:00.000,100.00,card
4231,1094,2025-08-11 00:00:00.000,100.00,card
4232,1096,2024-06-27 00:00:00.000,10.00,card
4233,1096,2024-07-27 00:00:00.000,10.00,paypal
4234,1096,2024-08-26 00:00:00.000,10.00,card
4235,1096,2024-09-25 00:00:00.000,10.00,card
4236,1096,2024-10-25 00:00:00.000,10.00,card
4237,1096,2024-11-24 00:00:00.000,10.00,google_pay
4238,1096,2024-12-24 00:00:00.000,10.00,card
4239,1096,2025-01-23 00:00:00.000,10.00,paypal
4240,1096,2025-02-22 00:00:00.000,10.00,card
4241,1096,2025-03-24 00:00:00.000,10.00,google_pay
4242,1096,2025-04-23 00:00:00.000,10.00,card
4243,1097,2025-02-18 00:00:00.000,100.00,apple_pay
4244,1098,2025-06-08 00:00:00.000,10.00,apple_pay
4245,1098,2025-07-08 00:00:00.000,10.00,apple_pay
4246,1098,2025-08-07 00:00:00.000,10.00,paypal
4247,1098,2025-09-06 00:00:00.000,10.00,apple_pay
4248,1103,2023-03-19 00:00:00.000,10.00,card
4249,1103,2023-04-18 00:00:00.000,10.00,apple_pay
4250,1103,2023-05-18 00:00:00.000,10.00,card
4251,1103,2023-06-17 00:00:00.000,10.00,card
4252,1103,2023-07-17 00:00:00.000,10.00,card
4253,1103,2023-08-16 00:00:00.000,10.00,google_pay
4254,1103,2023-09-15 00:00:00.000,10.00,card
4255,1103,2023-10-15 00:00:00.000,10.00,card
4256,1103,2023-11-14 00:00:00.000,10.00,card
4257,1103,2023-12-14 00:00:00.000,10.00,card
4258,1103,2024-01-13 00:00:00.000,10.00,apple_pay
4259,1103,2024-02-12 00:00:00.000,10.00,google_pay
4260,1103,2024-03-13 00:00:00.000,10.00,google_pay
4261,1103,2024-04-12 00:00:00.000,10.00,card
4262,1103,2024-05-12 00:00:00.000,10.00,card
4263,1103,2024-06-11 00:00:00.000,10.00,card
4264,1103,2024-07-11 00:00:00.000,10.00,paypal
4265,1103,2024-08-10 00:00:00.000,10.00,card
4266,1103,2024-09-09 00:00:00.000,10.00,paypal
4267,1103,2024-10-09 00:00:00.000,10.00,google_pay
4268,1103,2024-11-08 00:00:00.000,10.00,apple_pay
4269,1103,2024-12-08 00:00:00.000,10.00,paypal
4270,1103,2025-01-07 00:00:00.000,10.00,apple_pay
4271,1103,2025-02-06 00:00:00.000,10.00,card
4272,1103,2025-03-08 00:00:00.000,10.00,paypal
4273,1103,2025-04-07 00:00:00.000,10.00,card
4274,1103,2025-05-07 00:00:00.000,10.00,paypal
4275,1103,2025-06-06 00:00:00.000,10.00,google_pay
4276,1103,2025-07-06 00:00:00.000,10.00,paypal
4277,1103,2025-08-05 00:00:00.000,10.00,card
4278,1103,2025-09-04 00:00:00.000,10.00,apple_pay
4279,1105,2023-02-10 00:00:00.000,10.00,card
4280,1105,2023-03-12 00:00:00.000,10.00,google_pay
4281,1105,2023-04-11 00:00:00.000,10.00,card
4282,1105,2023-05-11 00:00:00.000,10.00,google_pay
4283,1105,2023-06-10 00:00:00.000,10.00,card
4284,1105,2023-07-10 00:00:00.000,10.00,paypal
4285,1105,2023-08-09 00:00:00.000,10.00,card
4286,1105,2023-09-08 00:00:00.000,10.00,card
4287,1105,2023-10-08 00:00:00.000,10.00,card
4288,1105,2023-11-07 00:00:00.000,10.00,card
4289,1105,2023-12-07 00:00:00.000,10.00,card
4290,1105,2024-01-06 00:00:00.000,10.00,card
4291,1105,2024-02-05 00:00:00.000,10.00,card
4292,1105,2024-03-06 00:00:00.000,10.00,card
4293,1105,2024-04-05 00:00:00.000,10.00,apple_pay
4294,1105,2024-05-05 00:00:00.000,10.00,card
4295,1105,2024-06-04 00:00:00.000,10.00,card
4296,1105,2024-07-04 00:00:00.000,10.00,card
